image_id,image_path,xml_path,width,height,boxes,RBC,WBC,Platelets,total_cells
BloodImage_00177,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00177.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00177.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 375.0, ""ymin"": 115.0, ""xmax"": 498.0, ""ymax"": 215.0}, {""class"": ""RBC"", ""xmin"": 279.0, ""ymin"": 264.0, ""xmax"": 399.0, ""ymax"": 392.0}, {""class"": ""RBC"", ""xmin"": 447.0, ""ymin"": 189.0, ""xmax"": 560.0, ""ymax"": 307.0}, {""class"": ""RBC"", ""xmin"": 121.0, ""ymin"": 341.0, ""xmax"": 256.0, ""ymax"": 442.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 101.0, ""xmax"": 75.0, ""ymax"": 244.0}, {""class"": ""RBC"", ""xmin"": 323.0, ""ymin"": 6.0, ""xmax"": 453.0, ""ymax"": 122.0}, {""class"": ""RBC"", ""xmin"": 452.0, ""ymin"": 1.0, ""xmax"": 537.0, ""ymax"": 119.0}, {""class"": ""RBC"", ""xmin"": 542.0, ""ymin"": 259.0, ""xmax"": 640.0, ""ymax"": 383.0}, {""class"": ""RBC"", ""xmin"": 550.0, ""ymin"": 124.0, ""xmax"": 640.0, ""ymax"": 233.0}, {""class"": ""RBC"", ""xmin"": 553.0, ""ymin"": 1.0, ""xmax"": 640.0, ""ymax"": 85.0}, {""class"": ""RBC"", ""xmin"": 306.0, ""ymin"": 377.0, ""xmax"": 425.0, ""ymax"": 480.0}, {""class"": ""Platelets"", ""xmin"": 506.0, ""ymin"": 156.0, ""xmax"": 536.0, ""ymax"": 187.0}, {""class"": ""Platelets"", ""xmin"": 385.0, ""ymin"": 217.0, ""xmax"": 438.0, ""ymax"": 264.0}, {""class"": ""WBC"", ""xmin"": 176.0, ""ymin"": 92.0, ""xmax"": 372.0, ""ymax"": 268.0}]",11,1,2,14
BloodImage_00178,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00178.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00178.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 26.0, ""ymin"": 293.0, ""xmax"": 124.0, ""ymax"": 386.0}, {""class"": ""RBC"", ""xmin"": 293.0, ""ymin"": 345.0, ""xmax"": 416.0, ""ymax"": 449.0}, {""class"": ""RBC"", ""xmin"": 519.0, ""ymin"": 189.0, ""xmax"": 640.0, ""ymax"": 315.0}, {""class"": ""RBC"", ""xmin"": 480.0, ""ymin"": 27.0, ""xmax"": 601.0, ""ymax"": 153.0}, {""class"": ""RBC"", ""xmin"": 402.0, ""ymin"": 1.0, ""xmax"": 510.0, ""ymax"": 78.0}, {""class"": ""RBC"", ""xmin"": 327.0, ""ymin"": 250.0, ""xmax"": 429.0, ""ymax"": 343.0}, {""class"": ""RBC"", ""xmin"": 414.0, ""ymin"": 275.0, ""xmax"": 549.0, ""ymax"": 377.0}, {""class"": ""RBC"", ""xmin"": 554.0, ""ymin"": 342.0, ""xmax"": 640.0, ""ymax"": 443.0}, {""class"": ""RBC"", ""xmin"": 3.0, ""ymin"": 391.0, ""xmax"": 99.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 72.0, ""ymin"": 19.0, ""xmax"": 174.0, ""ymax"": 130.0}, {""class"": ""RBC"", ""xmin"": 144.0, ""ymin"": 189.0, ""xmax"": 273.0, ""ymax"": 305.0}, {""class"": ""RBC"", ""xmin"": 122.0, ""ymin"": 319.0, ""xmax"": 237.0, ""ymax"": 413.0}]",12,0,0,12
BloodImage_00179,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00179.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00179.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 65.0, ""ymin"": 42.0, ""xmax"": 165.0, ""ymax"": 177.0}, {""class"": ""RBC"", ""xmin"": 373.0, ""ymin"": 1.0, ""xmax"": 488.0, ""ymax"": 83.0}, {""class"": ""RBC"", ""xmin"": 227.0, ""ymin"": 3.0, ""xmax"": 346.0, ""ymax"": 107.0}, {""class"": ""RBC"", ""xmin"": 487.0, ""ymin"": 128.0, ""xmax"": 606.0, ""ymax"": 232.0}, {""class"": ""RBC"", ""xmin"": 175.0, ""ymin"": 288.0, ""xmax"": 294.0, ""ymax"": 392.0}, {""class"": ""RBC"", ""xmin"": 94.0, ""ymin"": 387.0, ""xmax"": 212.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 311.0, ""ymin"": 351.0, ""xmax"": 420.0, ""ymax"": 465.0}, {""class"": ""RBC"", ""xmin"": 49.0, ""ymin"": 273.0, ""xmax"": 155.0, ""ymax"": 360.0}, {""class"": ""RBC"", ""xmin"": 165.0, ""ymin"": 77.0, ""xmax"": 273.0, ""ymax"": 185.0}, {""class"": ""RBC"", ""xmin"": 106.0, ""ymin"": 168.0, ""xmax"": 248.0, ""ymax"": 293.0}, {""class"": ""RBC"", ""xmin"": 466.0, ""ymin"": 397.0, ""xmax"": 575.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 557.0, ""ymin"": 202.0, ""xmax"": 640.0, ""ymax"": 307.0}, {""class"": ""WBC"", ""xmin"": 253.0, ""ymin"": 143.0, ""xmax"": 466.0, ""ymax"": 351.0}, {""class"": ""Platelets"", ""xmin"": 70.0, ""ymin"": 15.0, ""xmax"": 108.0, ""ymax"": 53.0}]",12,1,1,14
BloodImage_00180,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00180.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00180.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 38.0, ""ymin"": 197.0, ""xmax"": 149.0, ""ymax"": 320.0}, {""class"": ""RBC"", ""xmin"": 31.0, ""ymin"": 73.0, ""xmax"": 143.0, ""ymax"": 174.0}, {""class"": ""RBC"", ""xmin"": 108.0, ""ymin"": 45.0, ""xmax"": 202.0, ""ymax"": 141.0}, {""class"": ""RBC"", ""xmin"": 378.0, ""ymin"": 136.0, ""xmax"": 472.0, ""ymax"": 232.0}, {""class"": ""RBC"", ""xmin"": 166.0, ""ymin"": 290.0, ""xmax"": 282.0, ""ymax"": 379.0}, {""class"": ""RBC"", ""xmin"": 42.0, ""ymin"": 391.0, ""xmax"": 158.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 524.0, ""ymin"": 62.0, ""xmax"": 640.0, ""ymax"": 158.0}, {""class"": ""RBC"", ""xmin"": 243.0, ""ymin"": 203.0, ""xmax"": 373.0, ""ymax"": 319.0}, {""class"": ""RBC"", ""xmin"": 306.0, ""ymin"": 341.0, ""xmax"": 411.0, ""ymax"": 447.0}, {""class"": ""RBC"", ""xmin"": 516.0, ""ymin"": 158.0, ""xmax"": 633.0, ""ymax"": 263.0}, {""class"": ""WBC"", ""xmin"": 173.0, ""ymin"": 1.0, ""xmax"": 387.0, ""ymax"": 131.0}]",10,1,0,11
BloodImage_00182,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00182.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00182.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 161.0, ""ymin"": 75.0, ""xmax"": 286.0, ""ymax"": 185.0}, {""class"": ""RBC"", ""xmin"": 48.0, ""ymin"": 78.0, ""xmax"": 179.0, ""ymax"": 207.0}, {""class"": ""RBC"", ""xmin"": 516.0, ""ymin"": 183.0, ""xmax"": 637.0, ""ymax"": 296.0}, {""class"": ""RBC"", ""xmin"": 173.0, ""ymin"": 351.0, ""xmax"": 291.0, ""ymax"": 449.0}, {""class"": ""RBC"", ""xmin"": 47.0, ""ymin"": 361.0, ""xmax"": 165.0, ""ymax"": 459.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 11.0, ""xmax"": 118.0, ""ymax"": 109.0}, {""class"": ""RBC"", ""xmin"": 439.0, ""ymin"": 10.0, ""xmax"": 580.0, ""ymax"": 132.0}, {""class"": ""RBC"", ""xmin"": 315.0, ""ymin"": 242.0, ""xmax"": 436.0, ""ymax"": 344.0}, {""class"": ""RBC"", ""xmin"": 519.0, ""ymin"": 378.0, ""xmax"": 624.0, ""ymax"": 472.0}, {""class"": ""WBC"", ""xmin"": 293.0, ""ymin"": 57.0, ""xmax"": 498.0, ""ymax"": 260.0}]",9,1,0,10
BloodImage_00183,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00183.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00183.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 234.0, ""ymin"": 307.0, ""xmax"": 343.0, ""ymax"": 423.0}, {""class"": ""RBC"", ""xmin"": 415.0, ""ymin"": 219.0, ""xmax"": 550.0, ""ymax"": 359.0}, {""class"": ""RBC"", ""xmin"": 69.0, ""ymin"": 126.0, ""xmax"": 178.0, ""ymax"": 242.0}, {""class"": ""RBC"", ""xmin"": 288.0, ""ymin"": 1.0, ""xmax"": 397.0, ""ymax"": 97.0}, {""class"": ""RBC"", ""xmin"": 572.0, ""ymin"": 330.0, ""xmax"": 640.0, ""ymax"": 434.0}, {""class"": ""RBC"", ""xmin"": 101.0, ""ymin"": 378.0, ""xmax"": 214.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 58.0, ""ymin"": 8.0, ""xmax"": 156.0, ""ymax"": 108.0}, {""class"": ""WBC"", ""xmin"": 251.0, ""ymin"": 91.0, ""xmax"": 471.0, ""ymax"": 306.0}, {""class"": ""Platelets"", ""xmin"": 142.0, ""ymin"": 53.0, ""xmax"": 177.0, ""ymax"": 87.0}, {""class"": ""Platelets"", ""xmin"": 549.0, ""ymin"": 237.0, ""xmax"": 600.0, ""ymax"": 285.0}]",7,1,2,10
BloodImage_00184,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00184.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00184.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 323.0, ""ymin"": 70.0, ""xmax"": 433.0, ""ymax"": 173.0}, {""class"": ""RBC"", ""xmin"": 441.0, ""ymin"": 119.0, ""xmax"": 572.0, ""ymax"": 219.0}, {""class"": ""RBC"", ""xmin"": 119.0, ""ymin"": 164.0, ""xmax"": 231.0, ""ymax"": 265.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 263.0, ""xmax"": 89.0, ""ymax"": 361.0}, {""class"": ""RBC"", ""xmin"": 451.0, ""ymin"": 297.0, ""xmax"": 563.0, ""ymax"": 398.0}, {""class"": ""RBC"", ""xmin"": 308.0, ""ymin"": 327.0, ""xmax"": 420.0, ""ymax"": 428.0}, {""class"": ""RBC"", ""xmin"": 65.0, ""ymin"": 315.0, ""xmax"": 165.0, ""ymax"": 414.0}, {""class"": ""RBC"", ""xmin"": 490.0, ""ymin"": 1.0, ""xmax"": 590.0, ""ymax"": 99.0}, {""class"": ""RBC"", ""xmin"": 284.0, ""ymin"": 161.0, ""xmax"": 384.0, ""ymax"": 260.0}, {""class"": ""WBC"", ""xmin"": 93.0, ""ymin"": 1.0, ""xmax"": 296.0, ""ymax"": 173.0}]",9,1,0,10
BloodImage_00187,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00187.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00187.xml,640,480,"[{""class"": ""Platelets"", ""xmin"": 74.0, ""ymin"": 313.0, ""xmax"": 109.0, ""ymax"": 352.0}, {""class"": ""WBC"", ""xmin"": 159.0, ""ymin"": 229.0, ""xmax"": 403.0, ""ymax"": 468.0}, {""class"": ""RBC"", ""xmin"": 401.0, ""ymin"": 57.0, ""xmax"": 495.0, ""ymax"": 168.0}, {""class"": ""RBC"", ""xmin"": 442.0, ""ymin"": 65.0, ""xmax"": 547.0, ""ymax"": 190.0}, {""class"": ""RBC"", ""xmin"": 192.0, ""ymin"": 137.0, ""xmax"": 306.0, ""ymax"": 248.0}, {""class"": ""RBC"", ""xmin"": 22.0, ""ymin"": 46.0, ""xmax"": 136.0, ""ymax"": 157.0}, {""class"": ""RBC"", ""xmin"": 134.0, ""ymin"": 48.0, ""xmax"": 248.0, ""ymax"": 159.0}, {""class"": ""RBC"", ""xmin"": 459.0, ""ymin"": 267.0, ""xmax"": 565.0, ""ymax"": 366.0}]",6,1,1,8
BloodImage_00189,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00189.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00189.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 385.0, ""ymin"": 66.0, ""xmax"": 502.0, ""ymax"": 191.0}, {""class"": ""RBC"", ""xmin"": 261.0, ""ymin"": 73.0, ""xmax"": 367.0, ""ymax"": 157.0}, {""class"": ""RBC"", ""xmin"": 483.0, ""ymin"": 156.0, ""xmax"": 587.0, ""ymax"": 303.0}, {""class"": ""RBC"", ""xmin"": 380.0, ""ymin"": 269.0, ""xmax"": 480.0, ""ymax"": 372.0}, {""class"": ""RBC"", ""xmin"": 80.0, ""ymin"": 1.0, ""xmax"": 192.0, ""ymax"": 81.0}, {""class"": ""RBC"", ""xmin"": 447.0, ""ymin"": 410.0, ""xmax"": 522.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 203.0, ""ymin"": 350.0, ""xmax"": 334.0, ""ymax"": 456.0}, {""class"": ""RBC"", ""xmin"": 318.0, ""ymin"": 338.0, ""xmax"": 406.0, ""ymax"": 433.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 142.0, ""xmax"": 100.0, ""ymax"": 253.0}, {""class"": ""RBC"", ""xmin"": 506.0, ""ymin"": 21.0, ""xmax"": 606.0, ""ymax"": 132.0}, {""class"": ""RBC"", ""xmin"": 566.0, ""ymin"": 392.0, ""xmax"": 640.0, ""ymax"": 480.0}, {""class"": ""WBC"", ""xmin"": 188.0, ""ymin"": 165.0, ""xmax"": 387.0, ""ymax"": 340.0}, {""class"": ""RBC"", ""xmin"": 100.0, ""ymin"": 198.0, ""xmax"": 206.0, ""ymax"": 282.0}, {""class"": ""RBC"", ""xmin"": 139.0, ""ymin"": 304.0, ""xmax"": 265.0, ""ymax"": 413.0}]",13,1,0,14
BloodImage_00190,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00190.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00190.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 256.0, ""ymin"": 16.0, ""xmax"": 373.0, ""ymax"": 118.0}, {""class"": ""RBC"", ""xmin"": 412.0, ""ymin"": 37.0, ""xmax"": 506.0, ""ymax"": 136.0}, {""class"": ""RBC"", ""xmin"": 115.0, ""ymin"": 10.0, ""xmax"": 208.0, ""ymax"": 99.0}, {""class"": ""RBC"", ""xmin"": 515.0, ""ymin"": 144.0, ""xmax"": 632.0, ""ymax"": 285.0}, {""class"": ""RBC"", ""xmin"": 373.0, ""ymin"": 237.0, ""xmax"": 484.0, ""ymax"": 344.0}, {""class"": ""RBC"", ""xmin"": 502.0, ""ymin"": 45.0, ""xmax"": 613.0, ""ymax"": 152.0}, {""class"": ""RBC"", ""xmin"": 45.0, ""ymin"": 94.0, ""xmax"": 144.0, ""ymax"": 198.0}, {""class"": ""RBC"", ""xmin"": 465.0, ""ymin"": 315.0, ""xmax"": 576.0, ""ymax"": 422.0}, {""class"": ""RBC"", ""xmin"": 161.0, ""ymin"": 302.0, ""xmax"": 272.0, ""ymax"": 409.0}, {""class"": ""RBC"", ""xmin"": 322.0, ""ymin"": 331.0, ""xmax"": 433.0, ""ymax"": 438.0}, {""class"": ""RBC"", ""xmin"": 114.0, ""ymin"": 392.0, ""xmax"": 236.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 482.0, ""ymin"": 414.0, ""xmax"": 603.0, ""ymax"": 480.0}, {""class"": ""WBC"", ""xmin"": 181.0, ""ymin"": 115.0, ""xmax"": 396.0, ""ymax"": 326.0}, {""class"": ""Platelets"", ""xmin"": 480.0, ""ymin"": 208.0, ""xmax"": 526.0, ""ymax"": 252.0}]",12,1,1,14
BloodImage_00191,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00191.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00191.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 353.0, ""ymin"": 1.0, ""xmax"": 462.0, ""ymax"": 101.0}, {""class"": ""RBC"", ""xmin"": 296.0, ""ymin"": 98.0, ""xmax"": 402.0, ""ymax"": 235.0}, {""class"": ""RBC"", ""xmin"": 303.0, ""ymin"": 264.0, ""xmax"": 424.0, ""ymax"": 382.0}, {""class"": ""RBC"", ""xmin"": 49.0, ""ymin"": 62.0, ""xmax"": 171.0, ""ymax"": 195.0}, {""class"": ""RBC"", ""xmin"": 205.0, ""ymin"": 21.0, ""xmax"": 299.0, ""ymax"": 117.0}, {""class"": ""RBC"", ""xmin"": 562.0, ""ymin"": 1.0, ""xmax"": 640.0, ""ymax"": 86.0}, {""class"": ""RBC"", ""xmin"": 173.0, ""ymin"": 171.0, ""xmax"": 292.0, ""ymax"": 285.0}, {""class"": ""RBC"", ""xmin"": 540.0, ""ymin"": 269.0, ""xmax"": 640.0, ""ymax"": 360.0}, {""class"": ""RBC"", ""xmin"": 514.0, ""ymin"": 342.0, ""xmax"": 633.0, ""ymax"": 439.0}, {""class"": ""RBC"", ""xmin"": 304.0, ""ymin"": 384.0, ""xmax"": 383.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 574.0, ""ymin"": 158.0, ""xmax"": 640.0, ""ymax"": 278.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 337.0, ""xmax"": 69.0, ""ymax"": 455.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 132.0, ""xmax"": 70.0, ""ymax"": 224.0}, {""class"": ""RBC"", ""xmin"": 256.0, ""ymin"": 11.0, ""xmax"": 350.0, ""ymax"": 107.0}, {""class"": ""WBC"", ""xmin"": 423.0, ""ymin"": 76.0, ""xmax"": 572.0, ""ymax"": 213.0}]",14,1,0,15
BloodImage_00192,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00192.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00192.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 137.0, ""ymin"": 352.0, ""xmax"": 243.0, ""ymax"": 453.0}, {""class"": ""RBC"", ""xmin"": 217.0, ""ymin"": 214.0, ""xmax"": 319.0, ""ymax"": 331.0}, {""class"": ""RBC"", ""xmin"": 280.0, ""ymin"": 105.0, ""xmax"": 381.0, ""ymax"": 204.0}, {""class"": ""RBC"", ""xmin"": 397.0, ""ymin"": 82.0, ""xmax"": 506.0, ""ymax"": 176.0}, {""class"": ""RBC"", ""xmin"": 484.0, ""ymin"": 2.0, ""xmax"": 603.0, ""ymax"": 114.0}, {""class"": ""RBC"", ""xmin"": 538.0, ""ymin"": 340.0, ""xmax"": 640.0, ""ymax"": 443.0}, {""class"": ""RBC"", ""xmin"": 48.0, ""ymin"": 244.0, ""xmax"": 179.0, ""ymax"": 371.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 178.0, ""xmax"": 116.0, ""ymax"": 296.0}, {""class"": ""RBC"", ""xmin"": 398.0, ""ymin"": 335.0, ""xmax"": 512.0, ""ymax"": 445.0}, {""class"": ""RBC"", ""xmin"": 297.0, ""ymin"": 21.0, ""xmax"": 411.0, ""ymax"": 131.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 318.0, ""xmax"": 91.0, ""ymax"": 427.0}, {""class"": ""WBC"", ""xmin"": 412.0, ""ymin"": 177.0, ""xmax"": 613.0, ""ymax"": 355.0}, {""class"": ""Platelets"", ""xmin"": 86.0, ""ymin"": 375.0, ""xmax"": 133.0, ""ymax"": 415.0}]",11,1,1,13
BloodImage_00193,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00193.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00193.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 159.0, ""ymin"": 300.0, ""xmax"": 258.0, ""ymax"": 399.0}, {""class"": ""RBC"", ""xmin"": 480.0, ""ymin"": 297.0, ""xmax"": 584.0, ""ymax"": 379.0}, {""class"": ""RBC"", ""xmin"": 130.0, ""ymin"": 183.0, ""xmax"": 238.0, ""ymax"": 286.0}, {""class"": ""RBC"", ""xmin"": 210.0, ""ymin"": 196.0, ""xmax"": 326.0, ""ymax"": 324.0}, {""class"": ""RBC"", ""xmin"": 376.0, ""ymin"": 305.0, ""xmax"": 489.0, ""ymax"": 403.0}, {""class"": ""RBC"", ""xmin"": 136.0, ""ymin"": 55.0, ""xmax"": 238.0, ""ymax"": 143.0}, {""class"": ""RBC"", ""xmin"": 359.0, ""ymin"": 1.0, ""xmax"": 483.0, ""ymax"": 97.0}, {""class"": ""WBC"", ""xmin"": 360.0, ""ymin"": 124.0, ""xmax"": 571.0, ""ymax"": 317.0}, {""class"": ""WBC"", ""xmin"": 418.0, ""ymin"": 382.0, ""xmax"": 640.0, ""ymax"": 479.0}]",7,2,0,9
BloodImage_00195,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00195.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00195.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 142.0, ""ymin"": 354.0, ""xmax"": 258.0, ""ymax"": 447.0}, {""class"": ""RBC"", ""xmin"": 27.0, ""ymin"": 373.0, ""xmax"": 138.0, ""ymax"": 463.0}, {""class"": ""RBC"", ""xmin"": 208.0, ""ymin"": 90.0, ""xmax"": 324.0, ""ymax"": 183.0}, {""class"": ""RBC"", ""xmin"": 387.0, ""ymin"": 41.0, ""xmax"": 504.0, ""ymax"": 149.0}, {""class"": ""RBC"", ""xmin"": 417.0, ""ymin"": 154.0, ""xmax"": 510.0, ""ymax"": 263.0}, {""class"": ""RBC"", ""xmin"": 553.0, ""ymin"": 228.0, ""xmax"": 640.0, ""ymax"": 355.0}, {""class"": ""RBC"", ""xmin"": 140.0, ""ymin"": 194.0, ""xmax"": 238.0, ""ymax"": 296.0}, {""class"": ""RBC"", ""xmin"": 239.0, ""ymin"": 284.0, ""xmax"": 337.0, ""ymax"": 386.0}, {""class"": ""RBC"", ""xmin"": 53.0, ""ymin"": 305.0, ""xmax"": 153.0, ""ymax"": 395.0}, {""class"": ""RBC"", ""xmin"": 273.0, ""ymin"": 20.0, ""xmax"": 386.0, ""ymax"": 140.0}, {""class"": ""WBC"", ""xmin"": 337.0, ""ymin"": 269.0, ""xmax"": 469.0, ""ymax"": 402.0}, {""class"": ""Platelets"", ""xmin"": 134.0, ""ymin"": 194.0, ""xmax"": 167.0, ""ymax"": 227.0}, {""class"": ""WBC"", ""xmin"": 555.0, ""ymin"": 89.0, ""xmax"": 640.0, ""ymax"": 213.0}]",10,2,1,13
BloodImage_00196,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00196.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00196.xml,640,480,"[{""class"": ""RBC"", ""xmin"": 503.0, ""ymin"": 39.0, ""xmax"": 617.0, ""ymax"": 148.0}, {""class"": ""RBC"", ""xmin"": 319.0, ""ymin"": 56.0, ""xmax"": 433.0, ""ymax"": 165.0}, {""class"": ""RBC"", ""xmin"": 52.0, ""ymin"": 133.0, ""xmax"": 166.0, ""ymax"": 242.0}, {""class"": ""RBC"", ""xmin"": 131.0, ""ymin"": 315.0, ""xmax"": 245.0, ""ymax"": 424.0}, {""class"": ""RBC"", ""xmin"": 201.0, ""ymin"": 188.0, ""xmax"": 315.0, ""ymax"": 297.0}, {""class"": ""RBC"", ""xmin"": 233.0, ""ymin"": 124.0, ""xmax"": 347.0, ""ymax"": 233.0}, {""class"": ""RBC"", ""xmin"": 128.0, ""ymin"": 45.0, ""xmax"": 229.0, ""ymax"": 153.0}, {""class"": ""RBC"", ""xmin"": 251.0, ""ymin"": 385.0, ""xmax"": 355.0, ""ymax"": 479.0}, {""class"": ""RBC"", ""xmin"": 460.0, ""ymin"": 140.0, ""xmax"": 564.0, ""ymax"": 234.0}, {""class"": ""RBC"", ""xmin"": 543.0, ""ymin"": 158.0, ""xmax"": 640.0, ""ymax"": 267.0}, {""class"": ""WBC"", ""xmin"": 317.0, ""ymin"": 222.0, ""xmax"": 562.0, ""ymax"": 441.0}]",10,1,0,11
